"STCNTYFIP","STATE","COUNTY","OCC","OCCUPATION","OCCUPATION_BROAD","GENDER","TOTAL_POP","HISP-LAT","WHITE","AI-AN","ASIAN-PI","BLACK","TWO-OR-MORE","OTHER","PCT_HISP-LAT","PCT_WHITE","PCT_AI-AN","PCT_ASIAN-PI","PCT_BLACK","PCT_TWO-OR-MORE","PCT_OTHER"
"36055","New York","Monroe","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",247,18,199,NA,NA,NA,30,NA,7.29,80.57,NA,NA,NA,12.15,NA
"36055","New York","Monroe","1822","School psychologists","Psychologists","ALL",325,NA,304,NA,21,NA,NA,NA,NA,93.54,NA,6.46,NA,NA,NA
"36055","New York","Monroe","2005","Rehabilitation counselors","Mental health counselors","FEMALE",142,11,34,NA,13,84,NA,NA,7.75,23.94,NA,9.15,59.15,NA,NA
"36055","New York","Monroe","2004","Mental health counselors","Mental health counselors","FEMALE",372,10,252,NA,8,41,61,NA,2.69,67.74,NA,2.15,11.02,16.4,NA
"36055","New York","Monroe","2003","Marriage and family therapists","Mental health counselors","FEMALE",176,NA,110,NA,NA,20,46,NA,NA,62.5,NA,NA,11.36,26.14,NA
"36055","New York","Monroe","1825","Other psychologists","Psychologists","ALL",741,NA,731,NA,NA,NA,10,NA,NA,98.65,NA,NA,NA,1.35,NA
"36055","New York","Monroe","1825","Other psychologists","Psychologists","MALE",157,NA,157,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36055","New York","Monroe","2003","Marriage and family therapists","Mental health counselors","ALL",207,NA,110,NA,NA,51,46,NA,NA,53.14,NA,NA,24.64,22.22,NA
"36055","New York","Monroe","2005","Rehabilitation counselors","Mental health counselors","MALE",24,NA,13,NA,NA,NA,11,NA,NA,54.17,NA,NA,NA,45.83,NA
"36055","New York","Monroe","2005","Rehabilitation counselors","Mental health counselors","ALL",166,11,47,NA,13,84,11,NA,6.63,28.31,NA,7.83,50.6,6.63,NA
"36055","New York","Monroe","0000","Total-Pop","Total-Pop","FEMALE",384670,33391,270162,674,13509,57734,8692,508,8.68,70.23,0.18,3.51,15.01,2.26,0.13
"36055","New York","Monroe","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",67,NA,29,NA,NA,38,NA,NA,NA,43.28,NA,NA,56.72,NA,NA
"36055","New York","Monroe","2003","Marriage and family therapists","Mental health counselors","MALE",31,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,100,NA,NA
"36055","New York","Monroe","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",67,NA,29,NA,NA,38,NA,NA,NA,43.28,NA,NA,56.72,NA,NA
"36055","New York","Monroe","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",319,18,248,NA,NA,23,30,NA,5.64,77.74,NA,NA,7.21,9.4,NA
"36055","New York","Monroe","1821","Clinical and counseling psychologists","Psychologists","ALL",150,NA,150,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36055","New York","Monroe","1821","Clinical and counseling psychologists","Psychologists","FEMALE",53,NA,53,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36055","New York","Monroe","1822","School psychologists","Psychologists","MALE",24,NA,24,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36055","New York","Monroe","2004","Mental health counselors","Mental health counselors","ALL",482,10,324,NA,25,62,61,NA,2.07,67.22,NA,5.19,12.86,12.66,NA
"36055","New York","Monroe","0000","Total-Pop","Total-Pop","MALE",359317,32085,254879,720,13259,50323,6981,1070,8.93,70.93,0.2,3.69,14.01,1.94,0.3
"36055","New York","Monroe","2004","Mental health counselors","Mental health counselors","MALE",110,NA,72,NA,17,21,NA,NA,NA,65.45,NA,15.45,19.09,NA,NA
"36055","New York","Monroe","1821","Clinical and counseling psychologists","Psychologists","MALE",97,NA,97,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36055","New York","Monroe","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",72,NA,49,NA,NA,23,NA,NA,NA,68.06,NA,NA,31.94,NA,NA
"36059","New York","Nassau","2004","Mental health counselors","Mental health counselors","FEMALE",548,85,437,NA,NA,21,NA,5,15.51,79.74,NA,NA,3.83,NA,0.91
"36059","New York","Nassau","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",230,21,167,NA,NA,42,NA,NA,9.13,72.61,NA,NA,18.26,NA,NA
"36059","New York","Nassau","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",138,21,75,NA,NA,42,NA,NA,15.22,54.35,NA,NA,30.43,NA,NA
"36059","New York","Nassau","2005","Rehabilitation counselors","Mental health counselors","FEMALE",146,NA,146,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36059","New York","Nassau","1821","Clinical and counseling psychologists","Psychologists","FEMALE",136,NA,125,NA,NA,11,NA,NA,NA,91.91,NA,NA,8.09,NA,NA
"36059","New York","Nassau","0000","Total-Pop","Total-Pop","FEMALE",695646,112940,417745,622,67818,81806,10690,4025,16.24,60.05,0.09,9.75,11.76,1.54,0.58
"36059","New York","Nassau","2005","Rehabilitation counselors","Mental health counselors","ALL",171,7,164,NA,NA,NA,NA,NA,4.09,95.91,NA,NA,NA,NA,NA
"36059","New York","Nassau","2003","Marriage and family therapists","Mental health counselors","ALL",82,NA,82,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36059","New York","Nassau","1822","School psychologists","Psychologists","ALL",614,114,483,NA,4,13,NA,NA,18.57,78.66,NA,0.65,2.12,NA,NA
"36059","New York","Nassau","2003","Marriage and family therapists","Mental health counselors","FEMALE",82,NA,82,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36059","New York","Nassau","2004","Mental health counselors","Mental health counselors","ALL",562,85,451,NA,NA,21,NA,5,15.12,80.25,NA,NA,3.74,NA,0.89
"36059","New York","Nassau","0000","Total-Pop","Total-Pop","MALE",660461,116259,395443,766,63185,70021,11228,3559,17.6,59.87,0.12,9.57,10.6,1.7,0.54
"36059","New York","Nassau","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",324,37,248,NA,NA,39,NA,NA,11.42,76.54,NA,NA,12.04,NA,NA
"36059","New York","Nassau","1822","School psychologists","Psychologists","MALE",108,41,67,NA,NA,NA,NA,NA,37.96,62.04,NA,NA,NA,NA,NA
"36059","New York","Nassau","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",92,NA,92,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36059","New York","Nassau","1825","Other psychologists","Psychologists","MALE",439,NA,439,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36059","New York","Nassau","2004","Mental health counselors","Mental health counselors","MALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36059","New York","Nassau","1822","School psychologists","Psychologists","FEMALE",506,73,416,NA,4,13,NA,NA,14.43,82.21,NA,0.79,2.57,NA,NA
"36059","New York","Nassau","1825","Other psychologists","Psychologists","FEMALE",1239,49,859,NA,74,257,NA,NA,3.95,69.33,NA,5.97,20.74,NA,NA
"36059","New York","Nassau","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",225,19,187,NA,NA,19,NA,NA,8.44,83.11,NA,NA,8.44,NA,NA
"36059","New York","Nassau","1821","Clinical and counseling psychologists","Psychologists","MALE",87,22,65,NA,NA,NA,NA,NA,25.29,74.71,NA,NA,NA,NA,NA
"36059","New York","Nassau","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",99,18,61,NA,NA,20,NA,NA,18.18,61.62,NA,NA,20.2,NA,NA
"36059","New York","Nassau","0000","Total-Pop","Total-Pop","ALL",1356107,229199,813188,1388,131003,151827,21918,7584,16.9,59.96,0.1,9.66,11.2,1.62,0.56
"36059","New York","Nassau","1825","Other psychologists","Psychologists","ALL",1678,49,1298,NA,74,257,NA,NA,2.92,77.35,NA,4.41,15.32,NA,NA
"36059","New York","Nassau","1821","Clinical and counseling psychologists","Psychologists","ALL",223,22,190,NA,NA,11,NA,NA,9.87,85.2,NA,NA,4.93,NA,NA
"36059","New York","Nassau","2005","Rehabilitation counselors","Mental health counselors","MALE",25,7,18,NA,NA,NA,NA,NA,28,72,NA,NA,NA,NA,NA
"36061","New York","New York","0000","Total-Pop","Total-Pop","FEMALE",859461,221067,395917,1223,110684,107563,19915,3092,25.72,46.07,0.14,12.88,12.52,2.32,0.36
"36061","New York","New York","2003","Marriage and family therapists","Mental health counselors","FEMALE",236,101,56,NA,NA,79,NA,NA,42.8,23.73,NA,NA,33.47,NA,NA
"36061","New York","New York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",294,NA,77,NA,NA,77,140,NA,NA,26.19,NA,NA,26.19,47.62,NA
"36061","New York","New York","0000","Total-Pop","Total-Pop","ALL",1631773,421382,766462,2057,197061,202710,36686,5415,25.82,46.97,0.13,12.08,12.42,2.25,0.33
"36061","New York","New York","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",151,NA,52,NA,NA,99,NA,NA,NA,34.44,NA,NA,65.56,NA,NA
"36061","New York","New York","0000","Total-Pop","Total-Pop","MALE",772312,200315,370545,834,86377,95147,16771,2323,25.94,47.98,0.11,11.18,12.32,2.17,0.3
"36061","New York","New York","2003","Marriage and family therapists","Mental health counselors","MALE",46,NA,24,NA,NA,22,NA,NA,NA,52.17,NA,NA,47.83,NA,NA
"36061","New York","New York","2004","Mental health counselors","Mental health counselors","FEMALE",519,148,288,NA,8,75,NA,NA,28.52,55.49,NA,1.54,14.45,NA,NA
"36061","New York","New York","1821","Clinical and counseling psychologists","Psychologists","ALL",488,26,430,NA,NA,32,NA,NA,5.33,88.11,NA,NA,6.56,NA,NA
"36061","New York","New York","2004","Mental health counselors","Mental health counselors","MALE",327,87,170,NA,NA,70,NA,NA,26.61,51.99,NA,NA,21.41,NA,NA
"36061","New York","New York","2005","Rehabilitation counselors","Mental health counselors","ALL",120,NA,108,NA,12,NA,NA,NA,NA,90,NA,10,NA,NA,NA
"36061","New York","New York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",439,NA,170,NA,14,115,140,NA,NA,38.72,NA,3.19,26.2,31.89,NA
"36061","New York","New York","1822","School psychologists","Psychologists","ALL",957,60,784,NA,98,NA,15,NA,6.27,81.92,NA,10.24,NA,1.57,NA
"36061","New York","New York","1822","School psychologists","Psychologists","FEMALE",747,27,622,NA,98,NA,NA,NA,3.61,83.27,NA,13.12,NA,NA,NA
"36061","New York","New York","1825","Other psychologists","Psychologists","MALE",1220,51,1132,NA,37,NA,NA,NA,4.18,92.79,NA,3.03,NA,NA,NA
"36061","New York","New York","1825","Other psychologists","Psychologists","ALL",3460,91,3282,NA,87,NA,NA,NA,2.63,94.86,NA,2.51,NA,NA,NA
"36061","New York","New York","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",416,80,115,NA,10,211,NA,NA,19.23,27.64,NA,2.4,50.72,NA,NA
"36061","New York","New York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",145,NA,93,NA,14,38,NA,NA,NA,64.14,NA,9.66,26.21,NA,NA
"36061","New York","New York","2004","Mental health counselors","Mental health counselors","ALL",846,235,458,NA,8,145,NA,NA,27.78,54.14,NA,0.95,17.14,NA,NA
"36061","New York","New York","2005","Rehabilitation counselors","Mental health counselors","FEMALE",120,NA,108,NA,12,NA,NA,NA,NA,90,NA,10,NA,NA,NA
"36061","New York","New York","1821","Clinical and counseling psychologists","Psychologists","FEMALE",354,26,296,NA,NA,32,NA,NA,7.34,83.62,NA,NA,9.04,NA,NA
"36061","New York","New York","1825","Other psychologists","Psychologists","FEMALE",2240,40,2150,NA,50,NA,NA,NA,1.79,95.98,NA,2.23,NA,NA,NA
"36061","New York","New York","2003","Marriage and family therapists","Mental health counselors","ALL",282,101,80,NA,NA,101,NA,NA,35.82,28.37,NA,NA,35.82,NA,NA
"36061","New York","New York","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",265,80,63,NA,10,112,NA,NA,30.19,23.77,NA,3.77,42.26,NA,NA
"36061","New York","New York","1821","Clinical and counseling psychologists","Psychologists","MALE",134,NA,134,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36061","New York","New York","1822","School psychologists","Psychologists","MALE",210,33,162,NA,NA,NA,15,NA,15.71,77.14,NA,NA,NA,7.14,NA
"36063","New York","Niagara","1821","Clinical and counseling psychologists","Psychologists","FEMALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","2005","Rehabilitation counselors","Mental health counselors","ALL",33,NA,24,9,NA,NA,NA,NA,NA,72.73,27.27,NA,NA,NA,NA
"36063","New York","Niagara","1825","Other psychologists","Psychologists","ALL",47,NA,47,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",28,NA,28,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","1825","Other psychologists","Psychologists","MALE",47,NA,47,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",51,NA,42,NA,NA,NA,9,NA,NA,82.35,NA,NA,NA,17.65,NA
"36063","New York","Niagara","0000","Total-Pop","Total-Pop","FEMALE",107788,3239,92127,1084,1215,7304,2614,205,3,85.47,1.01,1.13,6.78,2.43,0.19
"36063","New York","Niagara","2005","Rehabilitation counselors","Mental health counselors","MALE",24,NA,24,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","1822","School psychologists","Psychologists","ALL",21,NA,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","0000","Total-Pop","Total-Pop","MALE",102929,3084,87771,865,1157,7384,2540,128,3,85.27,0.84,1.12,7.17,2.47,0.12
"36063","New York","Niagara","1822","School psychologists","Psychologists","FEMALE",21,NA,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","2004","Mental health counselors","Mental health counselors","MALE",26,NA,18,8,NA,NA,NA,NA,NA,69.23,30.77,NA,NA,NA,NA
"36063","New York","Niagara","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",13,NA,13,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","1821","Clinical and counseling psychologists","Psychologists","ALL",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","0000","Total-Pop","Total-Pop","ALL",210717,6323,179898,1949,2372,14688,5154,333,3,85.37,0.92,1.13,6.97,2.45,0.16
"36063","New York","Niagara","2005","Rehabilitation counselors","Mental health counselors","FEMALE",9,NA,NA,9,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA
"36063","New York","Niagara","2004","Mental health counselors","Mental health counselors","ALL",111,NA,103,8,NA,NA,NA,NA,NA,92.79,7.21,NA,NA,NA,NA
"36063","New York","Niagara","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",13,NA,13,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36063","New York","Niagara","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",23,NA,14,NA,NA,NA,9,NA,NA,60.87,NA,NA,NA,39.13,NA
"36063","New York","Niagara","2004","Mental health counselors","Mental health counselors","FEMALE",85,NA,85,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","0000","Total-Pop","Total-Pop","MALE",190715,39151,122686,297,4966,19696,3598,321,20.53,64.33,0.16,2.6,10.33,1.89,0.17
"36071","New York","Orange","2004","Mental health counselors","Mental health counselors","FEMALE",116,12,104,NA,NA,NA,NA,NA,10.34,89.66,NA,NA,NA,NA,NA
"36071","New York","Orange","0000","Total-Pop","Total-Pop","FEMALE",189628,38669,122008,430,5529,18535,3959,498,20.39,64.34,0.23,2.92,9.77,2.09,0.26
"36071","New York","Orange","2003","Marriage and family therapists","Mental health counselors","ALL",82,NA,55,NA,NA,NA,27,NA,NA,67.07,NA,NA,NA,32.93,NA
"36071","New York","Orange","2003","Marriage and family therapists","Mental health counselors","FEMALE",82,NA,55,NA,NA,NA,27,NA,NA,67.07,NA,NA,NA,32.93,NA
"36071","New York","Orange","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",100,23,60,NA,NA,NA,17,NA,23,60,NA,NA,NA,17,NA
"36071","New York","Orange","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",74,NA,25,NA,NA,49,NA,NA,NA,33.78,NA,NA,66.22,NA,NA
"36071","New York","Orange","1821","Clinical and counseling psychologists","Psychologists","ALL",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","2004","Mental health counselors","Mental health counselors","ALL",137,12,125,NA,NA,NA,NA,NA,8.76,91.24,NA,NA,NA,NA,NA
"36071","New York","Orange","0000","Total-Pop","Total-Pop","ALL",380343,77820,244694,727,10495,38231,7557,819,20.46,64.34,0.19,2.76,10.05,1.99,0.22
"36071","New York","Orange","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",83,23,60,NA,NA,NA,NA,NA,27.71,72.29,NA,NA,NA,NA,NA
"36071","New York","Orange","1825","Other psychologists","Psychologists","ALL",190,NA,190,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","2005","Rehabilitation counselors","Mental health counselors","FEMALE",54,NA,35,NA,NA,19,NA,NA,NA,64.81,NA,NA,35.19,NA,NA
"36071","New York","Orange","1822","School psychologists","Psychologists","ALL",74,NA,74,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",17,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,100,NA
"36071","New York","Orange","1825","Other psychologists","Psychologists","FEMALE",99,NA,99,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","2005","Rehabilitation counselors","Mental health counselors","MALE",27,NA,19,NA,NA,8,NA,NA,NA,70.37,NA,NA,29.63,NA,NA
"36071","New York","Orange","1822","School psychologists","Psychologists","FEMALE",74,NA,74,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",74,NA,25,NA,NA,49,NA,NA,NA,33.78,NA,NA,66.22,NA,NA
"36071","New York","Orange","2005","Rehabilitation counselors","Mental health counselors","ALL",81,NA,54,NA,NA,27,NA,NA,NA,66.67,NA,NA,33.33,NA,NA
"36071","New York","Orange","2004","Mental health counselors","Mental health counselors","MALE",21,NA,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","1825","Other psychologists","Psychologists","MALE",91,NA,91,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36071","New York","Orange","1821","Clinical and counseling psychologists","Psychologists","FEMALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","0000","Total-Pop","Total-Pop","FEMALE",59155,1594,55469,77,490,395,1081,49,2.69,93.77,0.13,0.83,0.67,1.83,0.08
"36075","New York","Oswego","1822","School psychologists","Psychologists","ALL",37,NA,37,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","1821","Clinical and counseling psychologists","Psychologists","MALE",51,NA,51,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","2004","Mental health counselors","Mental health counselors","FEMALE",102,NA,102,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","2004","Mental health counselors","Mental health counselors","MALE",7,NA,7,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","2005","Rehabilitation counselors","Mental health counselors","FEMALE",6,NA,6,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",7,NA,7,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"36075","New York","Oswego","0000","Total-Pop","Total-Pop","MALE",59151,1458,55779,39,266,525,1040,44,2.46,94.3,0.07,0.45,0.89,1.76,0.07
"36075","New York","Oswego","2005","Rehabilitation counselors","Mental health counselors","ALL",6,NA,6,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
