"STATEFIP","STATE_NAME","OCC","OCCUPATION","OCCUPATION_BROAD","GENDER","TOTAL_POP","HISP-LAT","WHITE","AI-AN","ASIAN-PI","BLACK","TWO-OR-MORE","OTHER","PCT_HISP-LAT","PCT_WHITE","PCT_AI-AN","PCT_ASIAN-PI","PCT_BLACK","PCT_TWO-OR-MORE","PCT_OTHER"
"35","New Mexico","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",231,51,163,4,NA,13,NA,NA,22.08,70.56,1.73,NA,5.63,NA,NA
"35","New Mexico","2003","Marriage and family therapists","Mental health counselors","FEMALE",220,99,84,NA,NA,NA,37,NA,45,38.18,NA,NA,NA,16.82,NA
"35","New Mexico","2004","Mental health counselors","Mental health counselors","FEMALE",792,237,489,44,NA,9,13,NA,29.92,61.74,5.56,NA,1.14,1.64,NA
"35","New Mexico","2005","Rehabilitation counselors","Mental health counselors","FEMALE",158,NA,152,6,NA,NA,NA,NA,NA,96.2,3.8,NA,NA,NA,NA
"35","New Mexico","1821","Clinical and counseling psychologists","Psychologists","FEMALE",77,2,69,6,NA,NA,NA,NA,2.6,89.61,7.79,NA,NA,NA,NA
"35","New Mexico","2005","Rehabilitation counselors","Mental health counselors","ALL",296,30,201,6,23,24,12,NA,10.14,67.91,2.03,7.77,8.11,4.05,NA
"35","New Mexico","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",252,72,163,4,NA,13,NA,NA,28.57,64.68,1.59,NA,5.16,NA,NA
"35","New Mexico","0000","Total-Pop","Total-Pop","ALL",2092454,1020645,783220,182297,31739,37329,33674,3550,48.78,37.43,8.71,1.52,1.78,1.61,0.17
"35","New Mexico","1825","Other psychologists","Psychologists","FEMALE",472,105,367,NA,NA,NA,NA,NA,22.25,77.75,NA,NA,NA,NA,NA
"35","New Mexico","2003","Marriage and family therapists","Mental health counselors","MALE",66,13,53,NA,NA,NA,NA,NA,19.7,80.3,NA,NA,NA,NA,NA
"35","New Mexico","1821","Clinical and counseling psychologists","Psychologists","MALE",85,NA,81,NA,NA,NA,4,NA,NA,95.29,NA,NA,NA,4.71,NA
"35","New Mexico","1822","School psychologists","Psychologists","MALE",31,NA,31,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"35","New Mexico","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",69,26,26,2,NA,15,NA,NA,37.68,37.68,2.9,NA,21.74,NA,NA
"35","New Mexico","1825","Other psychologists","Psychologists","MALE",264,46,209,NA,9,NA,NA,NA,17.42,79.17,NA,3.41,NA,NA,NA
"35","New Mexico","2004","Mental health counselors","Mental health counselors","MALE",167,59,91,NA,17,NA,NA,NA,35.33,54.49,NA,10.18,NA,NA,NA
"35","New Mexico","2005","Rehabilitation counselors","Mental health counselors","MALE",138,30,49,NA,23,24,12,NA,21.74,35.51,NA,16.67,17.39,8.7,NA
"35","New Mexico","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",21,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"35","New Mexico","1822","School psychologists","Psychologists","FEMALE",180,101,75,4,NA,NA,NA,NA,56.11,41.67,2.22,NA,NA,NA,NA
"36","New York","0000","Total-Pop","Total-Pop","MALE",9502058,1833986,5329044,21364,782388,1299242,185974,50060,19.3,56.08,0.22,8.23,13.67,1.96,0.53
"36","New York","2004","Mental health counselors","Mental health counselors","FEMALE",7189,1066,4640,NA,93,1073,184,133,14.83,64.54,NA,1.29,14.93,2.56,1.85
"36","New York","2005","Rehabilitation counselors","Mental health counselors","FEMALE",2395,246,1447,9,96,574,23,NA,10.27,60.42,0.38,4.01,23.97,0.96,NA
"36","New York","0000","Total-Pop","Total-Pop","FEMALE",10070261,1886151,5556504,22659,856144,1490795,201859,56149,18.73,55.18,0.23,8.5,14.8,2,0.56
"36","New York","0000","Total-Pop","Total-Pop","ALL",19572319,3720137,10885548,44023,1638532,2790037,387833,106209,19.01,55.62,0.22,8.37,14.26,1.98,0.54
"36","New York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",5137,596,2769,NA,360,1368,44,NA,11.6,53.9,NA,7.01,26.63,0.86,NA
"36","New York","2003","Marriage and family therapists","Mental health counselors","FEMALE",2246,338,1077,NA,81,665,85,NA,15.05,47.95,NA,3.61,29.61,3.78,NA
"36","New York","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",2586,257,1534,20,30,684,61,NA,9.94,59.32,0.77,1.16,26.45,2.36,NA
"36","New York","1825","Other psychologists","Psychologists","MALE",5642,274,5062,NA,146,108,41,11,4.86,89.72,NA,2.59,1.91,0.73,0.19
"36","New York","1821","Clinical and counseling psychologists","Psychologists","MALE",1007,40,940,NA,16,NA,11,NA,3.97,93.35,NA,1.59,NA,1.09,NA
"36","New York","1822","School psychologists","Psychologists","MALE",996,82,885,NA,NA,NA,29,NA,8.23,88.86,NA,NA,NA,2.91,NA
"36","New York","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",3508,403,2053,20,113,858,61,NA,11.49,58.52,0.57,3.22,24.46,1.74,NA
"36","New York","2005","Rehabilitation counselors","Mental health counselors","MALE",973,128,615,NA,10,195,25,NA,13.16,63.21,NA,1.03,20.04,2.57,NA
"36","New York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",2588,385,1044,8,26,855,240,30,14.88,40.34,0.31,1,33.04,9.27,1.16
"36","New York","2003","Marriage and family therapists","Mental health counselors","MALE",763,55,376,46,14,246,26,NA,7.21,49.28,6.03,1.83,32.24,3.41,NA
"36","New York","1825","Other psychologists","Psychologists","ALL",17188,1126,14823,NA,505,608,110,16,6.55,86.24,NA,2.94,3.54,0.64,0.09
"36","New York","2004","Mental health counselors","Mental health counselors","MALE",2013,224,1118,8,67,496,100,NA,11.13,55.54,0.4,3.33,24.64,4.97,NA
"36","New York","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",922,146,519,NA,83,174,NA,NA,15.84,56.29,NA,9,18.87,NA,NA
"36","New York","1825","Other psychologists","Psychologists","FEMALE",11546,852,9761,NA,359,500,69,5,7.38,84.54,NA,3.11,4.33,0.6,0.04
"36","New York","1822","School psychologists","Psychologists","FEMALE",5231,509,4368,NA,213,113,28,NA,9.73,83.5,NA,4.07,2.16,0.54,NA
"36","New York","1821","Clinical and counseling psychologists","Psychologists","ALL",3056,158,2677,NA,65,113,43,NA,5.17,87.6,NA,2.13,3.7,1.41,NA
"36","New York","1822","School psychologists","Psychologists","ALL",6227,591,5253,NA,213,113,57,NA,9.49,84.36,NA,3.42,1.81,0.92,NA
"36","New York","1821","Clinical and counseling psychologists","Psychologists","FEMALE",2049,118,1737,NA,49,113,32,NA,5.76,84.77,NA,2.39,5.51,1.56,NA
"36","New York","2004","Mental health counselors","Mental health counselors","ALL",9202,1290,5758,8,160,1569,284,133,14.02,62.57,0.09,1.74,17.05,3.09,1.45
"36","New York","2005","Rehabilitation counselors","Mental health counselors","ALL",3368,374,2062,9,106,769,48,NA,11.1,61.22,0.27,3.15,22.83,1.43,NA
"36","New York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",7725,981,3813,8,386,2223,284,30,12.7,49.36,0.1,5,28.78,3.68,0.39
"36","New York","2003","Marriage and family therapists","Mental health counselors","ALL",3009,393,1453,46,95,911,111,NA,13.06,48.29,1.53,3.16,30.28,3.69,NA
"37","North Carolina","2003","Marriage and family therapists","Mental health counselors","ALL",1368,7,854,92,17,384,14,NA,0.51,62.43,6.73,1.24,28.07,1.02,NA
"37","North Carolina","1825","Other psychologists","Psychologists","FEMALE",2586,53,2142,NA,108,200,83,NA,2.05,82.83,NA,4.18,7.73,3.21,NA
"37","North Carolina","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",2733,61,1558,39,48,1027,NA,NA,2.23,57.01,1.43,1.76,37.58,NA,NA
"37","North Carolina","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",1123,12,672,NA,NA,414,25,NA,1.07,59.84,NA,NA,36.87,2.23,NA
"37","North Carolina","1822","School psychologists","Psychologists","FEMALE",832,11,790,NA,NA,NA,31,NA,1.32,94.95,NA,NA,NA,3.73,NA
"37","North Carolina","1822","School psychologists","Psychologists","ALL",1013,11,946,NA,NA,25,31,NA,1.09,93.39,NA,NA,2.47,3.06,NA
"37","North Carolina","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",2152,61,1296,NA,48,747,NA,NA,2.83,60.22,NA,2.23,34.71,NA,NA
"37","North Carolina","2004","Mental health counselors","Mental health counselors","ALL",3999,134,2474,82,13,1260,36,NA,3.35,61.87,2.05,0.33,31.51,0.9,NA
"37","North Carolina","2005","Rehabilitation counselors","Mental health counselors","ALL",865,32,556,NA,NA,266,11,NA,3.7,64.28,NA,NA,30.75,1.27,NA
"37","North Carolina","2003","Marriage and family therapists","Mental health counselors","FEMALE",1057,7,626,48,17,345,14,NA,0.66,59.22,4.54,1.61,32.64,1.32,NA
"37","North Carolina","1825","Other psychologists","Psychologists","ALL",3841,53,3143,NA,158,289,198,NA,1.38,81.83,NA,4.11,7.52,5.15,NA
"37","North Carolina","0000","Total-Pop","Total-Pop","FEMALE",5265901,462238,3311156,57877,151182,1152672,119937,10839,8.78,62.88,1.1,2.87,21.89,2.28,0.21
"37","North Carolina","0000","Total-Pop","Total-Pop","MALE",4998975,500256,3164174,54089,142833,1012067,114860,10696,10.01,63.3,1.08,2.86,20.25,2.3,0.21
"37","North Carolina","1821","Clinical and counseling psychologists","Psychologists","MALE",202,NA,161,NA,NA,41,NA,NA,NA,79.7,NA,NA,20.3,NA,NA
"37","North Carolina","2004","Mental health counselors","Mental health counselors","FEMALE",3091,120,2105,49,NA,781,36,NA,3.88,68.1,1.59,NA,25.27,1.16,NA
"37","North Carolina","2005","Rehabilitation counselors","Mental health counselors","FEMALE",685,32,453,NA,NA,200,NA,NA,4.67,66.13,NA,NA,29.2,NA,NA
"37","North Carolina","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",980,12,554,NA,NA,389,25,NA,1.22,56.53,NA,NA,39.69,2.55,NA
"37","North Carolina","1821","Clinical and counseling psychologists","Psychologists","FEMALE",678,97,555,NA,NA,26,NA,NA,14.31,81.86,NA,NA,3.83,NA,NA
"37","North Carolina","1821","Clinical and counseling psychologists","Psychologists","ALL",880,97,716,NA,NA,67,NA,NA,11.02,81.36,NA,NA,7.61,NA,NA
"37","North Carolina","0000","Total-Pop","Total-Pop","ALL",10264876,962494,6475330,111966,294015,2164739,234797,21535,9.38,63.08,1.09,2.86,21.09,2.29,0.21
"37","North Carolina","2005","Rehabilitation counselors","Mental health counselors","MALE",180,NA,103,NA,NA,66,11,NA,NA,57.22,NA,NA,36.67,6.11,NA
"37","North Carolina","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",143,NA,118,NA,NA,25,NA,NA,NA,82.52,NA,NA,17.48,NA,NA
"37","North Carolina","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",581,NA,262,39,NA,280,NA,NA,NA,45.09,6.71,NA,48.19,NA,NA
"37","North Carolina","2003","Marriage and family therapists","Mental health counselors","MALE",311,NA,228,44,NA,39,NA,NA,NA,73.31,14.15,NA,12.54,NA,NA
"37","North Carolina","1822","School psychologists","Psychologists","MALE",181,NA,156,NA,NA,25,NA,NA,NA,86.19,NA,NA,13.81,NA,NA
"37","North Carolina","1825","Other psychologists","Psychologists","MALE",1255,NA,1001,NA,50,89,115,NA,NA,79.76,NA,3.98,7.09,9.16,NA
"37","North Carolina","2004","Mental health counselors","Mental health counselors","MALE",908,14,369,33,13,479,NA,NA,1.54,40.64,3.63,1.43,52.75,NA,NA
"38","North Dakota","0000","Total-Pop","Total-Pop","FEMALE",368837,13168,312943,19595,6619,7982,8114,416,3.57,84.85,5.31,1.79,2.16,2.2,0.11
"38","North Dakota","0000","Total-Pop","Total-Pop","MALE",387880,15090,326330,19041,5514,13431,8182,292,3.89,84.13,4.91,1.42,3.46,2.11,0.08
"38","North Dakota","1821","Clinical and counseling psychologists","Psychologists","ALL",156,NA,156,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","1822","School psychologists","Psychologists","ALL",140,NA,140,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","1825","Other psychologists","Psychologists","ALL",410,NA,357,NA,NA,53,NA,NA,NA,87.07,NA,NA,12.93,NA,NA
"38","North Dakota","1825","Other psychologists","Psychologists","FEMALE",185,NA,185,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","0000","Total-Pop","Total-Pop","ALL",756717,28258,639273,38636,12133,21413,16296,708,3.73,84.48,5.11,1.6,2.83,2.15,0.09
"38","North Dakota","2005","Rehabilitation counselors","Mental health counselors","MALE",30,NA,20,NA,NA,10,NA,NA,NA,66.67,NA,NA,33.33,NA,NA
"38","North Dakota","1821","Clinical and counseling psychologists","Psychologists","FEMALE",156,NA,156,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","1822","School psychologists","Psychologists","FEMALE",118,NA,118,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",300,NA,246,NA,NA,NA,54,NA,NA,82,NA,NA,NA,18,NA
"38","North Dakota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",146,NA,146,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2003","Marriage and family therapists","Mental health counselors","FEMALE",17,NA,17,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2004","Mental health counselors","Mental health counselors","FEMALE",60,NA,60,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",43,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2003","Marriage and family therapists","Mental health counselors","ALL",23,NA,23,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2004","Mental health counselors","Mental health counselors","ALL",63,NA,63,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2005","Rehabilitation counselors","Mental health counselors","ALL",93,NA,83,NA,NA,10,NA,NA,NA,89.25,NA,NA,10.75,NA,NA
"38","North Dakota","1825","Other psychologists","Psychologists","MALE",225,NA,172,NA,NA,53,NA,NA,NA,76.44,NA,NA,23.56,NA,NA
"38","North Dakota","2003","Marriage and family therapists","Mental health counselors","MALE",6,NA,6,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2004","Mental health counselors","Mental health counselors","MALE",3,NA,3,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","1822","School psychologists","Psychologists","MALE",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2005","Rehabilitation counselors","Mental health counselors","FEMALE",63,NA,63,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",43,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"38","North Dakota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",154,NA,100,NA,NA,NA,54,NA,NA,64.94,NA,NA,NA,35.06,NA
"39","Ohio","2004","Mental health counselors","Mental health counselors","FEMALE",2928,150,2201,NA,34,395,144,4,5.12,75.17,NA,1.16,13.49,4.92,0.14
"39","Ohio","1821","Clinical and counseling psychologists","Psychologists","FEMALE",619,35,518,NA,NA,30,36,NA,5.65,83.68,NA,NA,4.85,5.82,NA
"39","Ohio","1822","School psychologists","Psychologists","FEMALE",1410,20,1215,NA,17,136,22,NA,1.42,86.17,NA,1.21,9.65,1.56,NA
"39","Ohio","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",2531,NA,1895,NA,20,427,145,44,NA,74.87,NA,0.79,16.87,5.73,1.74
"39","Ohio","2003","Marriage and family therapists","Mental health counselors","FEMALE",1142,25,1047,NA,14,56,NA,NA,2.19,91.68,NA,1.23,4.9,NA,NA
"39","Ohio","2005","Rehabilitation counselors","Mental health counselors","FEMALE",796,39,644,NA,NA,113,NA,NA,4.9,80.9,NA,NA,14.2,NA,NA
"39","Ohio","1825","Other psychologists","Psychologists","FEMALE",2821,15,2596,NA,55,124,31,NA,0.53,92.02,NA,1.95,4.4,1.1,NA
"39","Ohio","1821","Clinical and counseling psychologists","Psychologists","ALL",914,35,757,NA,56,30,36,NA,3.83,82.82,NA,6.13,3.28,3.94,NA
"39","Ohio","1822","School psychologists","Psychologists","ALL",1616,20,1406,NA,17,151,22,NA,1.24,87,NA,1.05,9.34,1.36,NA
"39","Ohio","2005","Rehabilitation counselors","Mental health counselors","MALE",274,NA,245,NA,NA,29,NA,NA,NA,89.42,NA,NA,10.58,NA,NA
"39","Ohio","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",369,30,255,NA,NA,84,NA,NA,8.13,69.11,NA,NA,22.76,NA,NA
"39","Ohio","1825","Other psychologists","Psychologists","ALL",4080,52,3671,NA,74,241,42,NA,1.27,89.98,NA,1.81,5.91,1.03,NA
"39","Ohio","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",3714,33,2747,NA,33,712,145,44,0.89,73.96,NA,0.89,19.17,3.9,1.18
"39","Ohio","2003","Marriage and family therapists","Mental health counselors","ALL",1445,25,1242,NA,14,164,NA,NA,1.73,85.95,NA,0.97,11.35,NA,NA
"39","Ohio","2004","Mental health counselors","Mental health counselors","ALL",4082,167,3121,NA,34,567,189,4,4.09,76.46,NA,0.83,13.89,4.63,0.1
"39","Ohio","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",878,NA,707,NA,NA,171,NA,NA,NA,80.52,NA,NA,19.48,NA,NA
"39","Ohio","1821","Clinical and counseling psychologists","Psychologists","MALE",295,NA,239,NA,56,NA,NA,NA,NA,81.02,NA,18.98,NA,NA,NA
"39","Ohio","1822","School psychologists","Psychologists","MALE",206,NA,191,NA,NA,15,NA,NA,NA,92.72,NA,NA,7.28,NA,NA
"39","Ohio","1825","Other psychologists","Psychologists","MALE",1259,37,1075,NA,19,117,11,NA,2.94,85.39,NA,1.51,9.29,0.87,NA
"39","Ohio","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",1183,33,852,NA,13,285,NA,NA,2.79,72.02,NA,1.1,24.09,NA,NA
"39","Ohio","2003","Marriage and family therapists","Mental health counselors","MALE",303,NA,195,NA,NA,108,NA,NA,NA,64.36,NA,NA,35.64,NA,NA
"39","Ohio","2004","Mental health counselors","Mental health counselors","MALE",1154,17,920,NA,NA,172,45,NA,1.47,79.72,NA,NA,14.9,3.9,NA
"39","Ohio","0000","Total-Pop","Total-Pop","ALL",11655397,443435,9197456,17506,259256,1419479,299570,18695,3.8,78.91,0.15,2.22,12.18,2.57,0.16
"39","Ohio","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",1247,30,962,NA,NA,255,NA,NA,2.41,77.15,NA,NA,20.45,NA,NA
"39","Ohio","0000","Total-Pop","Total-Pop","FEMALE",5942964,215477,4684599,8875,135191,741106,148670,9046,3.63,78.83,0.15,2.27,12.47,2.5,0.15
"39","Ohio","0000","Total-Pop","Total-Pop","MALE",5712433,227958,4512857,8631,124065,678373,150900,9649,3.99,79,0.15,2.17,11.88,2.64,0.17
"39","Ohio","2005","Rehabilitation counselors","Mental health counselors","ALL",1070,39,889,NA,NA,142,NA,NA,3.64,83.08,NA,NA,13.27,NA,NA
"40","Oklahoma","2003","Marriage and family therapists","Mental health counselors","MALE",115,12,54,14,NA,25,10,NA,10.43,46.96,12.17,NA,21.74,8.7,NA
"40","Oklahoma","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",912,51,627,133,34,59,8,NA,5.59,68.75,14.58,3.73,6.47,0.88,NA
"40","Oklahoma","1821","Clinical and counseling psychologists","Psychologists","FEMALE",45,NA,45,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"40","Oklahoma","1822","School psychologists","Psychologists","FEMALE",456,NA,430,NA,26,NA,NA,NA,NA,94.3,NA,5.7,NA,NA,NA
"40","Oklahoma","0000","Total-Pop","Total-Pop","ALL",3932870,418560,2580062,286173,88351,279576,274602,5546,10.64,65.6,7.28,2.25,7.11,6.98,0.14
"40","Oklahoma","0000","Total-Pop","Total-Pop","MALE",1949912,219184,1269158,139450,40713,141153,137319,2935,11.24,65.09,7.15,2.09,7.24,7.04,0.15
"40","Oklahoma","1821","Clinical and counseling psychologists","Psychologists","MALE",93,NA,72,NA,NA,NA,21,NA,NA,77.42,NA,NA,NA,22.58,NA
"40","Oklahoma","1822","School psychologists","Psychologists","MALE",32,NA,22,10,NA,NA,NA,NA,NA,68.75,31.25,NA,NA,NA,NA
"40","Oklahoma","1825","Other psychologists","Psychologists","FEMALE",529,10,463,NA,48,NA,8,NA,1.89,87.52,NA,9.07,NA,1.51,NA
"40","Oklahoma","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",434,138,252,11,NA,24,9,NA,31.8,58.06,2.53,NA,5.53,2.07,NA
"40","Oklahoma","2003","Marriage and family therapists","Mental health counselors","ALL",459,12,347,14,NA,76,10,NA,2.61,75.6,3.05,NA,16.56,2.18,NA
